OrderID,CustomerID,PrimaryProductID,DateID,ChannelID,OrderDate,ShipDate,DeliveryDate,Quantity,Revenue_USD,COGS_USD,GrossMargin_USD,GrossMarginPct,DiscountPct,ShippingCost_USD,FulfillmentDays,ShippedOnTime,OrderStatus
640,385,1,20240807,1,2024-08-07,2024-08-07,2024-08-08,1,85.19,37.38,47.81,56.12,0.0,0.0,1,True,Completed
641,451,98,20220813,1,2022-08-13,2022-08-15,2022-08-20,2,86.48,35.18,51.3,59.32,0.0,0.0,5,False,Completed
642,568,23,20220930,1,2022-09-30,2022-10-02,2022-10-03,2,130.84,79.32,51.52,39.38,15.0,0.0,1,True,Completed
643,671,120,20220805,5,2022-08-05,2022-08-05,2022-08-08,1,49.66,27.04,22.62,45.55,0.0,9.32,3,True,Completed
644,639,9,20241209,6,2024-12-09,2024-12-09,2024-12-14,5,311.38,141.53,169.85,54.55,0.0,0.0,5,True,Completed
645,782,69,20241201,4,2024-12-01,2024-12-02,2024-12-06,1,86.73,27.55,59.18,68.23,0.0,0.0,4,True,Completed
646,521,27,20241020,8,2024-10-20,2024-10-21,2024-10-25,4,222.05,116.45,105.6,47.56,7.88,0.0,4,True,Completed
647,476,68,20231013,1,2023-10-13,2023-10-15,2023-10-18,2,174.09,84.76,89.33,51.31,10.94,0.0,3,True,Completed
648,213,111,20240208,1,2024-02-08,2024-02-08,2024-02-11,1,56.99,24.12,32.87,57.68,0.0,9.82,3,True,Completed
649,384,97,20241206,2,2024-12-06,2024-12-06,2024-12-11,1,100.61,44.12,56.49,56.15,0.0,0.0,5,True,Completed
650,637,56,20230831,2,2023-08-31,2023-08-31,2023-09-03,1,11.92,5.32,6.6,55.37,10.0,8.84,3,True,Completed
651,272,11,20230731,4,2023-07-31,2023-08-01,2023-08-02,1,34.91,16.14,18.77,53.77,0.0,10.91,1,True,Completed
652,101,70,20241203,1,2024-12-03,2024-12-04,2024-12-08,1,53.77,21.48,32.29,60.05,0.0,8.95,4,True,Completed
653,619,97,20221025,8,2022-10-25,2022-10-26,2022-10-30,7,529.03,217.77,311.26,58.84,1.73,0.0,4,True,Completed
654,780,30,20240212,8,2024-02-12,2024-02-12,2024-02-14,3,143.94,71.65,72.29,50.22,4.89,0.0,2,True,Completed
655,193,54,20230209,2,2023-02-09,2023-02-09,2023-02-12,5,190.81,88.6,102.21,53.57,7.08,0.0,3,True,Completed
656,703,89,20230702,5,2023-07-02,2023-07-03,2023-07-05,2,191.84,78.28,113.56,59.2,2.74,0.0,2,True,Completed
657,618,51,20231211,7,2023-12-11,2023-12-12,2023-12-16,2,102.03,48.53,53.5,52.44,0.0,0.0,4,True,Completed
658,312,71,20240126,1,2024-01-26,2024-01-26,2024-01-29,1,112.72,47.23,65.49,58.1,10.0,0.0,3,True,Completed
659,72,27,20221019,7,2022-10-19,2022-10-21,2022-10-22,1,68.88,38.72,30.16,43.79,5.0,6.62,1,True,Completed
660,335,21,20220115,6,2022-01-15,2022-01-17,2022-01-20,3,113.7,47.97,65.73,57.81,0.0,0.0,3,True,Completed
661,212,56,20220420,1,2022-04-20,2022-04-21,2022-04-24,2,25.18,10.64,14.54,57.74,5.0,7.42,3,True,Completed
662,515,26,20231219,5,2023-12-19,2023-12-21,2023-12-24,1,56.35,29.05,27.3,48.45,0.0,6.57,3,True,Completed
663,583,74,20230302,6,2023-03-02,2023-03-03,2023-03-08,1,36.11,19.62,16.49,45.67,0.0,11.81,5,True,Completed
664,729,106,20240407,5,2024-04-07,2024-04-09,2024-04-11,2,98.82,39.26,59.56,60.27,0.0,0.0,2,True,Completed
665,469,90,20240514,2,2024-05-14,2024-05-16,2024-05-18,2,124.86,57.45,67.41,53.99,10.24,0.0,2,True,Completed
666,683,93,20231127,7,2023-11-27,2023-11-27,2023-12-04,4,220.0,125.59,94.41,42.91,4.09,0.0,7,False,Completed
667,799,33,20231020,2,2023-10-20,2023-10-22,2023-10-25,1,39.81,13.94,25.87,64.98,0.0,6.23,3,True,Completed
668,391,25,20240603,2,2024-06-03,2024-06-04,2024-06-09,1,48.72,17.96,30.76,63.14,0.0,7.02,5,True,Completed
669,476,71,20240302,3,2024-03-02,2024-03-03,2024-03-06,2,225.44,94.46,130.98,58.1,10.0,0.0,3,True,Completed
670,166,13,20240822,1,2024-08-22,2024-08-22,2024-08-26,1,98.93,33.57,65.36,66.07,0.0,0.0,4,True,Completed
671,782,57,20220505,1,2022-05-05,2022-05-05,2022-05-09,1,30.61,9.87,20.74,67.76,0.0,6.3,4,True,Completed
672,49,83,20230731,6,2023-07-31,2023-07-31,2023-08-03,5,341.41,142.05,199.36,58.39,0.0,0.0,3,True,Completed
673,384,3,20241204,7,2024-12-04,2024-12-04,2024-12-08,1,26.47,11.17,15.3,57.8,20.0,9.02,4,True,Completed
674,99,22,20221129,5,2022-11-29,2022-11-29,2022-12-03,3,197.66,77.62,120.04,60.73,0.96,0.0,4,True,Completed
675,109,52,20221206,2,2022-12-06,2022-12-06,2022-12-08,2,127.22,33.4,93.82,73.75,0.0,0.0,2,True,Completed
676,286,9,20240216,4,2024-02-16,2024-02-17,2024-02-21,2,86.78,49.44,37.34,43.03,0.0,0.0,4,True,Completed
677,105,119,20241225,5,2024-12-25,2024-12-25,2025-01-02,4,253.72,123.67,130.05,51.26,11.35,0.0,8,False,Completed
678,651,109,20230306,5,2023-03-06,2023-03-08,2023-03-11,2,148.76,68.58,80.18,53.9,1.94,0.0,3,True,Completed
679,516,30,20240524,3,2024-05-24,2024-05-24,2024-05-26,6,238.25,97.33,140.92,59.15,2.5,0.0,2,True,Completed
680,244,57,20240129,7,2024-01-29,2024-01-30,2024-01-31,3,110.86,41.83,69.03,62.27,4.48,0.0,1,True,Completed
681,296,94,20240206,5,2024-02-06,2024-02-08,2024-02-13,1,61.88,22.87,39.01,63.04,0.0,10.84,5,False,Completed
682,704,112,20241227,4,2024-12-27,2024-12-27,2024-12-29,1,34.53,10.84,23.69,68.61,0.0,9.97,2,True,Completed
683,54,27,20241214,4,2024-12-14,2024-12-14,2024-12-18,1,72.5,38.72,33.78,46.59,0.0,10.93,4,True,Completed
684,437,93,20231024,5,2023-10-24,2023-10-26,2023-10-28,1,39.85,22.36,17.49,43.89,0.0,11.44,2,True,Completed
685,651,62,20230809,1,2023-08-09,2023-08-10,2023-08-14,4,155.66,63.52,92.14,59.19,4.32,0.0,4,True,Completed
686,391,117,20220130,2,2022-01-30,2022-02-01,2022-02-03,3,155.04,83.88,71.16,45.9,5.0,0.0,2,True,Completed
687,390,49,20221003,3,2022-10-03,2022-10-03,2022-10-07,1,67.85,32.03,35.82,52.79,0.0,8.99,4,True,Completed
688,195,94,20220901,1,2022-09-01,2022-09-03,2022-09-06,5,164.5,97.02,67.48,41.02,16.42,0.0,3,True,Completed
689,40,120,20220424,8,2022-04-24,2022-04-26,2022-04-28,1,49.66,27.04,22.62,45.55,0.0,9.92,2,True,Completed
690,727,90,20230329,3,2023-03-29,2023-03-30,2023-03-31,4,274.08,104.9,169.18,61.73,5.82,0.0,1,True,Completed
691,693,19,20240116,1,2024-01-16,2024-01-18,2024-01-21,2,111.24,54.9,56.34,50.65,8.79,0.0,3,True,Completed
692,13,92,20240915,1,2024-09-15,2024-09-15,2024-09-18,3,219.39,59.25,160.14,72.99,0.0,0.0,3,True,Completed
693,194,55,20231107,6,2023-11-07,2023-11-08,2023-11-12,1,22.58,4.98,17.6,77.95,0.0,14.7,4,True,Completed
694,752,94,20231219,2,2023-12-19,2023-12-20,2023-12-26,4,156.76,64.94,91.82,58.57,5.84,0.0,6,False,Completed
695,173,9,20220107,5,2022-01-07,2022-01-08,2022-01-11,2,86.78,49.44,37.34,43.03,0.0,0.0,3,True,Completed
696,175,18,20240514,1,2024-05-14,2024-05-14,2024-05-17,1,42.18,19.42,22.76,53.96,0.0,14.53,3,True,Completed
697,61,25,20221018,5,2022-10-18,2022-10-18,2022-10-19,6,298.86,140.05,158.81,53.14,0.0,0.0,1,True,Completed
698,351,63,20221229,1,2022-12-29,2022-12-31,2023-01-01,2,108.72,28.8,79.92,73.51,0.0,0.0,1,True,Completed
699,43,1,20231217,1,2023-12-17,2023-12-19,2023-12-23,3,183.49,101.44,82.05,44.72,16.86,0.0,4,True,Completed
700,380,41,20230715,4,2023-07-15,2023-07-16,2023-07-20,2,123.42,62.74,60.68,49.17,15.0,0.0,4,True,Completed
701,365,1,20231230,6,2023-12-30,2023-12-30,2024-01-03,5,335.61,139.72,195.89,58.37,5.88,0.0,4,True,Completed
702,634,66,20230426,4,2023-04-26,2023-04-28,2023-04-29,5,310.7,191.55,119.15,38.35,9.44,0.0,1,True,Completed
703,455,95,20230225,1,2023-02-25,2023-02-26,2023-03-04,1,55.15,22.09,33.06,59.95,0.0,9.84,6,False,Completed
704,717,38,20241226,7,2024-12-26,2024-12-27,2024-12-30,2,62.67,22.87,39.8,63.51,3.07,13.7,3,True,Completed
705,309,112,20240726,6,2024-07-26,2024-07-28,2024-07-31,6,429.72,176.64,253.08,58.89,1.79,0.0,3,True,Completed
706,335,29,20220214,7,2022-02-14,2022-02-16,2022-02-18,3,104.58,52.98,51.6,49.34,0.0,0.0,2,True,Completed
707,504,112,20240119,1,2024-01-19,2024-01-21,2024-01-24,4,116.88,40.78,76.1,65.11,8.99,0.0,3,True,Completed
708,743,72,20240526,2,2024-05-26,2024-05-27,2024-05-29,2,117.31,56.86,60.45,51.53,0.0,0.0,2,True,Completed
709,193,48,20240523,5,2024-05-23,2024-05-24,2024-05-28,1,16.26,7.07,9.19,56.52,0.0,9.41,4,True,Completed
710,549,55,20220409,1,2022-04-09,2022-04-11,2022-04-15,1,22.58,4.98,17.6,77.95,0.0,12.1,4,True,Completed
711,605,69,20240223,1,2024-02-23,2024-02-24,2024-02-28,2,173.46,55.1,118.36,68.23,0.0,0.0,4,True,Completed
712,512,37,20240910,4,2024-09-10,2024-09-12,2024-09-16,1,21.28,8.79,12.49,58.69,5.0,13.2,4,True,Completed
713,515,109,20230217,8,2023-02-17,2023-02-18,2023-02-22,2,181.92,89.86,92.06,50.6,0.0,0.0,4,True,Completed
714,386,20,20230110,1,2023-01-10,2023-01-11,2023-01-13,4,175.68,70.94,104.74,59.62,11.77,0.0,2,True,Completed
715,307,109,20240509,8,2024-05-09,2024-05-10,2024-05-17,4,308.88,150.78,158.1,51.18,0.58,0.0,7,False,Completed
716,541,119,20230525,5,2023-05-25,2023-05-27,2023-05-29,1,36.88,15.74,21.14,57.32,15.0,9.53,2,True,Completed
717,56,59,20241012,6,2024-10-12,2024-10-12,2024-10-14,3,228.62,71.74,156.88,68.62,0.0,0.0,2,True,Completed
718,201,93,20240804,5,2024-08-04,2024-08-04,2024-08-08,2,79.7,44.72,34.98,43.89,0.0,0.0,4,True,Completed
719,438,8,20230507,4,2023-05-07,2023-05-09,2023-05-10,1,67.09,26.5,40.59,60.5,20.0,7.61,1,True,Completed
720,608,93,20240208,2,2024-02-08,2024-02-10,2024-02-13,1,39.85,22.36,17.49,43.89,0.0,8.16,3,True,Completed
721,177,89,20231223,4,2023-12-23,2023-12-25,2023-12-27,3,315.33,152.19,163.14,51.74,5.0,0.0,2,True,Completed
722,648,16,20230513,4,2023-05-13,2023-05-13,2023-05-18,1,71.26,28.77,42.49,59.63,0.0,11.76,5,True,Completed
723,587,89,20220205,8,2022-02-05,2022-02-06,2022-02-08,2,199.16,101.46,97.7,49.06,10.0,0.0,2,True,Completed
724,720,13,20241231,2,2024-12-31,2025-01-01,2025-01-05,3,117.47,49.29,68.18,58.04,10.74,0.0,4,True,Completed
725,550,9,20231205,5,2023-12-05,2023-12-07,2023-12-11,4,120.62,69.42,51.2,42.45,1.4,0.0,4,True,Completed
726,186,1,20241116,6,2024-11-16,2024-11-16,2024-11-20,2,139.16,63.52,75.64,54.35,1.94,0.0,4,True,Completed
727,772,65,20231208,1,2023-12-08,2023-12-10,2023-12-13,7,453.39,194.37,259.02,57.13,4.55,0.0,3,True,Completed
728,321,46,20231002,3,2023-10-02,2023-10-02,2023-10-05,6,306.24,99.41,206.83,67.54,4.82,0.0,3,True,Completed
729,285,10,20231221,1,2023-12-21,2023-12-23,2023-12-25,4,450.71,169.16,281.55,62.47,0.0,0.0,2,True,Completed
730,712,81,20230709,1,2023-07-09,2023-07-10,2023-07-12,2,45.52,24.2,21.32,46.84,20.0,12.26,2,True,Completed
731,664,54,20231209,6,2023-12-09,2023-12-10,2023-12-13,2,78.0,35.03,42.97,55.09,7.33,0.0,3,True,Completed
732,113,43,20220716,4,2022-07-16,2022-07-16,2022-07-18,1,28.2,12.85,15.35,54.43,0.0,8.99,2,True,Completed
733,101,49,20221227,2,2022-12-27,2022-12-29,2023-01-01,6,304.85,148.23,156.62,51.38,2.9,0.0,3,True,Completed
734,50,50,20220607,1,2022-06-07,2022-06-07,2022-06-10,6,407.39,225.12,182.27,44.74,6.59,0.0,3,True,Completed
735,147,7,20240215,2,2024-02-15,2024-02-17,2024-02-20,4,348.08,175.58,172.5,49.56,5.4,0.0,3,True,Completed
736,450,65,20230821,8,2023-08-21,2023-08-22,2023-08-23,6,354.81,165.66,189.15,53.31,1.88,0.0,1,True,Completed
737,321,10,20230615,6,2023-06-15,2023-06-16,2023-06-18,2,136.84,50.34,86.5,63.21,0.0,0.0,2,True,Completed
738,11,66,20240808,8,2024-08-08,2024-08-10,2024-08-13,3,138.54,40.92,97.62,70.46,0.0,0.0,3,True,Completed
739,546,79,20241231,4,2024-12-31,2025-01-02,2025-01-07,1,18.21,9.29,8.92,48.98,10.0,6.06,5,False,Completed
740,757,113,20230324,4,2023-03-24,2023-03-25,2023-03-27,5,264.64,111.67,152.97,57.8,8.22,0.0,2,True,Completed
741,433,15,20241213,3,2024-12-13,2024-12-14,2024-12-19,1,37.05,16.66,20.39,55.03,5.0,13.48,5,True,Completed
742,301,81,20230121,2,2023-01-21,2023-01-23,2023-01-29,1,28.45,12.1,16.35,57.47,0.0,8.73,6,False,Completed
743,37,109,20231103,7,2023-11-03,2023-11-04,2023-11-06,3,212.05,85.83,126.22,59.52,7.08,0.0,2,True,Completed
744,442,66,20220112,3,2022-01-12,2022-01-12,2022-01-17,2,92.36,27.28,65.08,70.46,0.0,0.0,5,True,Completed
745,673,48,20220902,2,2022-09-02,2022-09-02,2022-09-06,1,16.26,7.07,9.19,56.52,0.0,7.63,4,True,Completed
746,673,46,20241227,6,2024-12-27,2024-12-27,2025-01-03,2,129.14,46.0,83.14,64.38,0.0,0.0,7,False,Completed
747,292,96,20220625,1,2022-06-25,2022-06-27,2022-07-03,1,57.13,28.34,28.79,50.39,0.0,11.99,6,False,Completed
748,122,103,20241225,2,2024-12-25,2024-12-26,2024-12-31,4,193.9,79.6,114.3,58.95,5.55,0.0,5,True,Completed
749,111,45,20220727,5,2022-07-27,2022-07-29,2022-07-31,1,93.73,48.57,45.16,48.18,10.0,0.0,2,True,Completed
750,440,56,20240902,8,2024-09-02,2024-09-04,2024-09-06,3,120.31,54.56,65.75,54.65,0.0,0.0,2,True,Completed
751,288,90,20221019,5,2022-10-19,2022-10-21,2022-10-23,6,344.92,146.12,198.8,57.64,2.84,0.0,2,True,Completed
752,153,5,20240113,1,2024-01-13,2024-01-13,2024-01-14,1,25.87,11.57,14.3,55.28,0.0,7.31,1,True,Completed
753,53,90,20220525,2,2022-05-25,2022-05-25,2022-05-28,4,231.7,91.6,140.1,60.47,0.0,0.0,3,True,Completed
754,276,92,20230128,2,2023-01-28,2023-01-29,2023-02-01,5,303.68,109.73,193.95,63.87,1.69,0.0,3,True,Completed
755,373,86,20241211,2,2024-12-11,2024-12-12,2024-12-16,1,57.8,23.65,34.15,59.08,5.0,13.75,4,True,Completed
756,604,84,20240526,3,2024-05-26,2024-05-28,2024-05-30,1,72.28,22.34,49.94,69.09,5.0,6.78,2,True,Completed
757,124,114,20240525,1,2024-05-25,2024-05-25,2024-05-28,4,268.98,99.96,169.02,62.84,5.24,0.0,3,True,Completed
758,197,115,20220310,2,2022-03-10,2022-03-12,2022-03-15,3,234.71,91.61,143.1,60.97,6.63,0.0,3,True,Completed
759,447,120,20240427,1,2024-04-27,2024-04-28,2024-04-30,3,134.07,81.12,52.95,39.49,10.0,0.0,2,True,Completed
760,133,8,20240402,2,2024-04-02,2024-04-03,2024-04-07,9,747.64,315.53,432.11,57.8,3.02,0.0,4,True,Completed
761,212,28,20231228,1,2023-12-28,2023-12-30,2024-01-04,1,39.44,16.52,22.92,58.11,0.0,14.35,5,False,Completed
762,266,91,20240501,2,2024-05-01,2024-05-03,2024-05-05,1,95.38,37.47,57.91,60.72,0.0,0.0,2,True,Completed
763,41,36,20221209,4,2022-12-09,2022-12-09,2022-12-16,7,223.21,94.82,128.39,57.52,10.15,0.0,7,False,Completed
764,563,115,20241211,2,2024-12-11,2024-12-12,2024-12-13,1,86.49,30.42,56.07,64.83,0.0,0.0,1,True,Completed
765,287,69,20221129,1,2022-11-29,2022-11-29,2022-12-02,9,498.38,197.35,301.03,60.4,3.96,0.0,3,True,Completed
766,209,97,20230223,3,2023-02-23,2023-02-23,2023-02-26,3,152.04,72.55,79.49,52.28,5.96,0.0,3,True,Completed
767,503,37,20221022,7,2022-10-22,2022-10-24,2022-10-27,1,22.4,8.79,13.61,60.76,0.0,7.59,3,True,Completed
768,147,117,20221021,1,2022-10-21,2022-10-21,2022-10-23,1,54.4,27.96,26.44,48.6,0.0,12.51,2,True,Completed
769,387,2,20231226,2,2023-12-26,2023-12-26,2023-12-27,2,113.44,73.12,40.32,35.54,5.0,0.0,1,True,Completed
770,643,2,20221224,3,2022-12-24,2022-12-25,2022-12-30,4,295.0,147.85,147.15,49.88,4.0,0.0,5,True,Completed
771,159,35,20230306,1,2023-03-06,2023-03-07,2023-03-12,2,66.87,25.1,41.77,62.46,0.0,6.91,5,True,Completed
772,230,19,20220812,1,2022-08-12,2022-08-14,2022-08-19,1,76.67,31.66,45.01,58.71,0.0,0.0,5,False,Completed
773,733,22,20230517,6,2023-05-17,2023-05-18,2023-05-24,3,256.83,75.6,181.23,70.56,0.0,0.0,6,False,Completed
774,631,119,20230410,2,2023-04-10,2023-04-10,2023-04-13,3,110.64,47.22,63.42,57.32,15.0,0.0,3,True,Completed
775,343,20,20230714,3,2023-07-14,2023-07-15,2023-07-17,4,227.6,84.7,142.9,62.79,0.0,0.0,2,True,Completed
776,272,10,20240220,5,2024-02-20,2024-02-21,2024-02-23,2,92.38,40.83,51.55,55.8,11.9,0.0,2,True,Completed
777,490,55,20230806,5,2023-08-06,2023-08-06,2023-08-13,3,67.74,14.94,52.8,77.95,0.0,6.8,7,False,Completed
778,362,89,20240623,2,2024-06-23,2024-06-23,2024-06-26,3,315.33,152.19,163.14,51.74,5.0,0.0,3,True,Completed
779,670,71,20240801,7,2024-08-01,2024-08-01,2024-08-04,1,125.25,47.23,78.02,62.29,0.0,0.0,3,True,Completed
780,595,100,20230516,5,2023-05-16,2023-05-16,2023-05-18,3,203.56,102.01,101.55,49.89,0.0,0.0,2,True,Completed
781,486,8,20230417,8,2023-04-17,2023-04-17,2023-04-19,8,435.1,191.63,243.47,55.96,11.25,0.0,2,True,Completed
782,142,19,20220330,1,2022-03-30,2022-04-01,2022-04-03,3,213.53,95.35,118.18,55.35,3.41,0.0,2,True,Completed
783,609,47,20220428,6,2022-04-28,2022-04-29,2022-05-03,1,37.34,11.38,25.96,69.52,0.0,6.1,4,True,Completed
784,187,68,20220824,3,2022-08-24,2022-08-25,2022-08-28,2,172.46,68.06,104.4,60.54,0.0,0.0,3,True,Completed
785,661,20,20230803,4,2023-08-03,2023-08-03,2023-08-05,1,25.94,11.93,14.01,54.01,5.0,11.43,2,True,Completed
786,434,71,20220115,4,2022-01-15,2022-01-16,2022-01-17,5,386.19,132.29,253.9,65.74,1.54,0.0,1,True,Completed
787,129,8,20241223,5,2024-12-23,2024-12-25,2024-12-31,1,83.86,26.5,57.36,68.4,0.0,0.0,6,False,Completed
788,710,83,20240915,3,2024-09-15,2024-09-16,2024-09-17,1,79.68,32.88,46.8,58.73,0.0,0.0,1,True,Completed
789,200,47,20240204,2,2024-02-04,2024-02-06,2024-02-08,1,33.61,11.38,22.23,66.14,10.0,6.24,2,True,Completed
790,217,40,20220619,3,2022-06-19,2022-06-21,2022-06-27,2,107.16,46.54,60.62,56.57,2.73,0.0,6,False,Completed
791,496,40,20220312,1,2022-03-12,2022-03-12,2022-03-15,1,61.52,28.58,32.94,53.54,0.0,8.53,3,True,Completed
792,401,90,20230211,5,2023-02-11,2023-02-12,2023-02-17,4,215.48,81.66,133.82,62.1,7.2,0.0,5,True,Completed
793,699,12,20220911,3,2022-09-11,2022-09-13,2022-09-16,5,239.83,101.23,138.6,57.79,11.82,0.0,3,True,Completed
794,536,101,20231229,7,2023-12-29,2023-12-31,2024-01-06,1,30.17,13.36,16.81,55.72,0.0,11.6,6,False,Completed
795,397,78,20240701,1,2024-07-01,2024-07-01,2024-07-02,8,452.88,184.09,268.79,59.35,4.59,0.0,1,True,Completed
796,174,36,20230817,7,2023-08-17,2023-08-18,2023-08-22,1,20.2,7.59,12.61,62.43,0.0,6.63,4,True,Completed
797,485,57,20221219,8,2022-12-19,2022-12-20,2022-12-24,6,306.3,96.63,209.67,68.45,3.82,0.0,4,True,Completed
798,635,47,20230618,7,2023-06-18,2023-06-19,2023-06-20,1,35.47,11.38,24.09,67.92,5.0,8.81,1,True,Completed
799,270,6,20231022,6,2023-10-22,2023-10-23,2023-10-24,7,647.94,271.96,375.98,58.03,0.0,0.0,1,True,Completed
800,686,83,20241021,1,2024-10-21,2024-10-21,2024-10-23,1,71.71,32.88,38.83,54.15,10.0,6.97,2,True,Completed
801,407,43,20241129,5,2024-11-29,2024-11-30,2024-12-04,1,28.2,12.85,15.35,54.43,0.0,11.43,4,True,Completed
802,466,61,20220701,1,2022-07-01,2022-07-02,2022-07-09,1,42.95,25.91,17.04,39.67,0.0,11.1,7,False,Completed
803,371,28,20220410,5,2022-04-10,2022-04-11,2022-04-15,6,235.81,98.05,137.76,58.42,3.57,0.0,4,True,Completed
804,686,7,20231115,6,2023-11-15,2023-11-15,2023-11-19,1,49.91,26.48,23.43,46.94,15.0,9.07,4,True,Completed
805,430,101,20221106,3,2022-11-06,2022-11-08,2022-11-12,6,198.51,88.05,110.46,55.64,2.72,0.0,4,True,Completed
806,612,75,20240710,1,2024-07-10,2024-07-12,2024-07-16,3,105.19,57.14,48.05,45.68,6.73,0.0,4,True,Completed
807,155,64,20230213,6,2023-02-13,2023-02-15,2023-02-18,8,431.88,221.49,210.39,48.71,9.88,0.0,3,True,Completed
808,224,90,20220604,5,2022-06-04,2022-06-04,2022-06-06,1,62.57,25.95,36.62,58.53,0.0,9.39,2,True,Completed
809,591,47,20241221,8,2024-12-21,2024-12-22,2024-12-29,1,31.74,11.38,20.36,64.15,15.0,10.51,7,False,Completed
810,467,107,20240207,2,2024-02-07,2024-02-07,2024-02-09,1,64.69,21.77,42.92,66.35,0.0,12.88,2,True,Completed
811,383,70,20230822,1,2023-08-22,2023-08-22,2023-08-25,3,74.89,32.12,42.77,57.11,6.46,8.54,3,True,Completed
812,107,120,20241230,1,2024-12-30,2025-01-01,2025-01-06,1,49.66,27.04,22.62,45.55,0.0,12.76,5,False,Completed
813,596,110,20230803,5,2023-08-03,2023-08-03,2023-08-08,2,90.19,46.12,44.07,48.86,6.04,0.0,5,True,Completed
814,476,91,20230401,2,2023-04-01,2023-04-02,2023-04-04,4,193.8,86.28,107.52,55.48,7.63,0.0,2,True,Completed
815,5,2,20240305,7,2024-03-05,2024-03-07,2024-03-10,1,53.73,36.56,17.17,31.96,10.0,13.56,3,True,Completed
816,344,56,20231225,1,2023-12-25,2023-12-25,2024-01-01,2,65.9,27.18,38.72,58.76,0.0,6.45,7,False,Completed
817,400,116,20241208,8,2024-12-08,2024-12-10,2024-12-14,1,63.21,34.41,28.8,45.56,0.0,8.07,4,True,Completed
818,591,81,20220706,5,2022-07-06,2022-07-06,2022-07-10,4,230.03,108.75,121.28,52.72,0.0,0.0,4,True,Completed
819,725,74,20220212,3,2022-02-12,2022-02-14,2022-02-18,5,258.48,139.57,118.91,46.0,8.43,0.0,4,True,Completed
820,388,36,20240707,5,2024-07-07,2024-07-08,2024-07-10,4,90.73,38.91,51.82,57.11,5.0,0.0,2,True,Completed
821,126,115,20241203,1,2024-12-03,2024-12-04,2024-12-08,1,86.49,30.42,56.07,64.83,0.0,0.0,4,True,Completed
822,23,81,20220609,2,2022-06-09,2022-06-10,2022-06-12,1,27.03,12.1,14.93,55.23,5.0,9.37,2,True,Completed
823,185,85,20240809,2,2024-08-09,2024-08-09,2024-08-12,5,266.23,134.87,131.36,49.34,14.39,0.0,3,True,Completed
824,261,4,20231111,7,2023-11-11,2023-11-11,2023-11-15,1,86.85,39.96,46.89,53.99,0.0,0.0,4,True,Completed
825,118,18,20241013,6,2024-10-13,2024-10-14,2024-10-16,1,37.96,19.42,18.54,48.84,10.0,14.45,2,True,Completed
826,95,38,20221107,2,2022-11-07,2022-11-07,2022-11-09,3,120.92,64.04,56.88,47.04,0.0,0.0,2,True,Completed
827,735,75,20221105,2,2022-11-05,2022-11-05,2022-11-07,2,137.54,77.12,60.42,43.93,5.0,0.0,2,True,Completed
828,500,77,20241214,2,2024-12-14,2024-12-14,2024-12-18,2,67.1,15.98,51.12,76.18,10.0,11.6,4,True,Completed
829,383,58,20231210,6,2023-12-10,2023-12-11,2023-12-18,4,310.16,108.35,201.81,65.07,3.11,0.0,7,False,Completed
830,185,24,20220215,5,2022-02-15,2022-02-16,2022-02-19,1,54.62,24.42,30.2,55.29,0.0,11.9,3,True,Completed
831,327,28,20220712,4,2022-07-12,2022-07-12,2022-07-14,2,112.02,56.4,55.62,49.65,0.0,0.0,2,True,Completed
832,106,114,20231118,3,2023-11-18,2023-11-19,2023-11-23,4,254.74,102.26,152.48,59.86,0.0,0.0,4,True,Completed
833,203,64,20240814,1,2024-08-14,2024-08-16,2024-08-18,3,157.25,72.62,84.63,53.82,0.61,0.0,2,True,Completed
834,590,37,20240711,8,2024-07-11,2024-07-12,2024-07-15,5,178.51,75.27,103.24,57.83,0.0,0.0,3,True,Completed
835,282,11,20240504,2,2024-05-04,2024-05-06,2024-05-09,1,34.91,16.14,18.77,53.77,0.0,11.5,3,True,Completed
836,506,16,20241225,6,2024-12-25,2024-12-26,2024-12-29,8,495.56,226.86,268.7,54.22,1.25,0.0,3,True,Completed
837,551,112,20240817,8,2024-08-17,2024-08-17,2024-08-19,8,491.93,198.3,293.63,59.69,0.44,0.0,2,True,Completed
838,123,97,20231217,1,2023-12-17,2023-12-18,2023-12-22,4,341.28,163.77,177.51,52.01,8.53,0.0,4,True,Completed
839,749,99,20230220,3,2023-02-20,2023-02-20,2023-02-23,1,109.68,39.75,69.93,63.76,0.0,0.0,3,True,Completed
840,753,10,20240218,6,2024-02-18,2024-02-18,2024-02-20,2,132.44,62.44,70.0,52.85,4.34,0.0,2,True,Completed
841,605,41,20230318,5,2023-03-18,2023-03-18,2023-03-20,5,284.48,141.71,142.77,50.19,10.0,0.0,2,True,Completed
842,373,80,20221128,2,2022-11-28,2022-11-29,2022-12-02,1,115.35,59.79,55.56,48.17,10.0,0.0,3,True,Completed
843,315,14,20220915,8,2022-09-15,2022-09-16,2022-09-19,2,147.95,68.53,79.42,53.68,0.0,0.0,3,True,Completed
844,678,16,20220213,3,2022-02-13,2022-02-13,2022-02-16,3,213.78,86.31,127.47,59.63,0.0,0.0,3,True,Completed
845,442,35,20230602,3,2023-06-02,2023-06-02,2023-06-07,1,38.42,13.0,25.42,66.16,0.0,9.43,5,True,Completed
846,413,78,20230113,1,2023-01-13,2023-01-13,2023-01-16,1,40.53,10.79,29.74,73.38,0.0,12.12,3,True,Completed
